Actual_quantity,Customer,Created_date,Product_group,Product_family,Country,New_SKU_Name
1,UBW ZRT,8/7/2019,Component,Other,Belgium,Other
1,,1/6/2019,Component,Other,Belgium,Other
1,,31/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise
1,ROOL IN,29/05/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,Belgium,Other
1,AGU,13/05/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,13/02/2019,Component,Other,France,Other
3,,17/07/2019,Component,Other,Germany,Other
1,DPD,11/2/2019,Component,Other,Netherlands,Other
1,UBW ZRT,14/05/2019,Component,Other,Belgium,Other
1,,8/5/2019,Component,Other,Belgium,Other
1,DPD,27/06/2019,Component,Other,Belgium,Other
1,HARTJE,29/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,DPD,30/07/2019,Component,Other,Belgium,Other
1,,13/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,13/03/2019,Component,Other,Belgium,Other
1,DPD,20/06/2019,Component,Other,Luxembourg,Other
1,,18/05/2019,Component,Other,Belgium,Other
1,ROOL IN,12/4/2019,Component,Other,Belgium,Other
1,DPD,1/8/2019,Component,Other,Belgium,Other
1,HARTJE,31/07/2019,Component,Other,Belgium,Other
4,UBW,17/05/2019,Component,Other,Belgium,Other
1,AGU,31/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,11/6/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,14/03/2019,Component,Other,Belgium,Other
1,,20/02/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,7/6/2019,Component,Other,Belgium,Other
1,,16/05/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
1,AGU,3/5/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,RADICAL DESIGN,23/07/2019,Component,Other,Luxembourg,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,14/05/2019,Component,Other,France,Other
1,,20/07/2019,Component,Other,Belgium,Other
1,,13/04/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,27/06/2019,Component,Other,Belgium,Other
1,DPD,20/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,NOWCOMPANY,13/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,DPD,23/04/2019,Component,Other,Germany,Other
1,,2/5/2019,Component,Other,Belgium,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,24/05/2019,Component,Other,Belgium,Other
1,AGU,16/02/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,8/2/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,8/2/2019,Component,Other,Belgium,Other
1,,12/7/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,16/05/2019,Component,Other,United Kingdom,Other
1,AGU,25/03/2019,Component,Other,Belgium,Other
1,,15/03/2019,Component,Other,Belgium,Other
1,UBW,8/4/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,,23/04/2019,Component,Other,Belgium,Other
1,,16/01/2019,Component,Other,Belgium,Other
1,UBW,13/06/2019,Component,Other,Belgium,Other
1,,25/03/2019,Component,Other,Belgium,Other
1,,17/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,ROOL IN,31/07/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal
1,Ahooga Sprl,8/2/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,AGU,5/6/2019,Component,Other,Belgium,Other
7,,4/6/2019,Component,Other,Belgium,Other
1,DPD,10/1/2019,Component,Other,France,Other
1,AGU,26/02/2019,Component,Other,Belgium,Other
1,DPD,4/6/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,Ahooga Sprl,28/02/2019,Component,Other,Spain,Other
1,AGU,31/05/2019,Component,Other,Belgium,Other
1,DPD,21/03/2019,Component,Other,Belgium,Other
1,DPD,11/1/2019,Component,Other,Belgium,Other
1,,22/07/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,Belgium,Other
1,UBW ZRT,14/02/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,FAHRER,16/01/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,UBW,22/05/2019,Bike,Other,Germany,Ahooga Modular Bike - 30V - 1S
1,AGU,15/06/2019,Component,Other,Belgium,Other
1,,22/06/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,France,Other
1,AGU,18/06/2019,Component,Other,Belgium,Other
1,,21/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,BLB,9/3/2019,Component,Other,Belgium,Other
1,,26/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,25/01/2019,Component,Other,Belgium,Other
1,AGU,20/07/2019,Component,Other,Belgium,Other
1,AGU,26/02/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,UBW,16/04/2019,Component,Other,Belgium,Other
1,AGU,11/1/2019,Component,Other,Belgium,Other
1,DPD,4/7/2019,Component,Other,France,Other
1,,3/6/2019,Component,Other,Germany,Other
1,,6/6/2019,Component,Other,Belgium,Other
1,AGU,10/7/2019,Component,Other,Belgium,Other
1,,25/06/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,6/2/2019,Component,Other,Belgium,Other
-1,UBW,3/5/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,UBW,4/4/2019,Component,Other,Belgium,Other
1,,30/04/2019,Bike,Other,Belgium,"eBike caliper marathon+ 4,4Ah batteryVINTAGE BLUE GLOSSY, white decal, brown grip and saddle(for Belgium ONLY: BEBAT included): Ahooga Hybrid Bike"
1,,25/06/2019,Component,Other,Belgium,Other
1,,20/03/2019,Component,Other,Belgium,Other
1,,8/3/2019,Component,Other,Belgium,Other
1,DPD,11/3/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black
1,,4/6/2019,Bike,Power 36V,Germany,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,29/05/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,,4/7/2019,Component,Other,Belgium,Other
1,,1/3/2019,Component,Other,Belgium,Other
1,,22/05/2019,Component,Other,Belgium,Other
1,DPD,30/06/2019,Component,Other,Belgium,Other
1,SELLE ROYAL,27/06/2019,Component,Other,Belgium,Other
1,UBW ZRT,30/07/2019,Component,Other,Belgium,Other
1,,13/07/2019,Component,Other,Belgium,Other
1,,12/6/2019,Component,Other,Belgium,Other
1,,16/01/2019,Component,Other,Belgium,Other
1,UBW ZRT,10/5/2019,Component,Other,Germany,Other
1,UBW ZRT,1/3/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,21/05/2019,Component,Other,Belgium,Other
-1,UBW,12/7/2019,Component,Other,Belgium,Other
1,,25/06/2019,Component,Other,Belgium,Other
1,HARTJE,13/07/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,28/02/2019,Component,Other,Belgium,Other
2,Greenway,15/01/2019,Component,Other,Belgium,Other
1,,6/6/2019,Component,Other,Belgium,Other
1,,7/5/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,DPD,11/7/2019,Bike,Hybrid 24V,Germany,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,25/06/2019,Component,Other,Belgium,Other
1,,22/07/2019,Component,Other,Luxembourg,Other
2,DPD,20/02/2019,Component,Other,Belgium,Other
1,,22/07/2019,Component,Other,Luxembourg,Other
1,,25/04/2019,Bike,Push 1.5,France,Ahooga Folding Bike - Push/Essential - White Sunrise
1,,16/05/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,16/05/2019,Component,Other,Belgium,Other
1,,2/5/2019,Component,Other,Belgium,Other
1,AGU,2/7/2019,Component,Other,Belgium,Other
1,Keyde,31/05/2019,Component,Other,Belgium,Other
1,AGU,17/07/2019,Component,Other,Belgium,Other
1,FAHRER,15/03/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,,19/03/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,18/01/2019,Component,Other,Belgium,Other
1,ROOL IN,23/02/2019,Component,Other,Belgium,Other
1,,16/04/2019,Component,Other,Belgium,Other
1,,15/05/2019,Component,Other,Belgium,Other
1,,27/07/2019,Component,Other,Belgium,Other
1,UBW,12/6/2019,Component,Other,Belgium,Other
1,,29/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,Ahooga Sprl,7/2/2019,Component,Other,France,Other
1,SELLE ROYAL,23/05/2019,Component,Other,Belgium,Other
1,AGU,17/01/2019,Component,Other,Belgium,Other
1,UBW ZRT,16/07/2019,Component,Other,Belgium,Other
1,SELLE ROYAL,26/07/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Belgium,Other
1,BUSCH &amp; MULLER,18/07/2019,Component,Other,Belgium,Other
1,DPD,17/07/2019,Component,Other,Belgium,Other
1,HARTJE,2/3/2019,Component,Other,Belgium,Other
1,RADICAL DESIGN,29/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - Push - 8S
1,,19/01/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,28/03/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,AGU,15/07/2019,Component,Other,Belgium,Other
1,,14/03/2019,Component,Other,Belgium,Other
1,,16/05/2019,Component,Other,Belgium,Other
1,,25/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,UBW ZRT,15/04/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,DPD,6/6/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,18/05/2019,Component,Other,Belgium,Other
1,AGU,6/5/2019,Component,Other,France,Other
1,DPD,25/02/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,10/4/2019,Component,Other,Belgium,Other
1,UBW ZRT,30/04/2019,Component,Other,Germany,Other
1,,6/6/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,,15/01/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,Greenway,30/04/2019,Component,Other,Belgium,Other
1,UBW,2/7/2019,Component,Other,Belgium,Other
1,ROOL IN,18/05/2019,Component,Other,Belgium,Other
1,AGU,13/06/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,29/04/2019,Component,Other,Belgium,Other
1,AGU,15/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,10/1/2019,Component,Other,Belgium,Other
1,,25/03/2019,Component,Other,Belgium,Other
1,,27/06/2019,Component,Other,France,Other
1,DoctiBike,11/7/2019,Component,Other,Germany,Other
1,DPD,28/01/2019,Component,Other,Belgium,Other
1,,11/3/2019,Component,Other,Belgium,Other
1,,31/05/2019,Component,Other,Belgium,Other
1,,3/6/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,25/05/2019,Component,Other,Belgium,Other
1,AGU,4/1/2019,Component,Other,Belgium,Other
1,AGU,23/03/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise
2,,3/4/2019,Component,Other,Belgium,Other
1,,20/03/2019,Component,Other,Belgium,Other
1,,26/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,5/6/2019,Component,Other,Belgium,Other
2,,29/04/2019,Component,Other,Belgium,Other
1,,6/6/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,24/07/2019,Component,Other,Netherlands,Other
2,,15/02/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,Ahooga Sprl,4/1/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,UBW,16/01/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
1,DPD,2/5/2019,Component,Other,United Kingdom,Other
1,BLB,7/6/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
6,DPD,22/01/2019,Component,Other,Belgium,Other
1,,16/02/2019,Component,Other,Belgium,Other
3,RADICAL DESIGN,27/06/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,Ahooga Sprl,3/4/2019,Component,Other,Belgium,Other
1,,31/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,,30/03/2019,Component,Other,Belgium,Other
1,,26/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,27/06/2019,Component,Other,Belgium,Other
2,UBW ZRT,8/2/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,3/6/2019,Component,Other,Belgium,Other
1,SELLE ROYAL,14/03/2019,Component,Other,Belgium,Other
1,AGU,1/8/2019,Component,Other,Belgium,Other
1,AGU,19/03/2019,Component,Other,Belgium,Other
1,,28/03/2019,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S
1,,1/8/2019,Component,Other,Belgium,Other
1,UBW ZRT,6/5/2019,Component,Other,Germany,Other
-1,UBW,24/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S
1,,15/02/2019,Bike,Push 1.5,Germany,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,UBW ZRT,28/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,9/3/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,17/07/2019,Component,Other,Belgium,Other
1,Greenway,1/3/2019,Component,Other,France,Other
1,,5/7/2019,Component,Other,Belgium,Other
1,AGU,4/7/2019,Component,Other,Belgium,Other
1,,28/02/2019,Component,Other,Belgium,Other
1,AGU,14/03/2019,Component,Other,Belgium,Other
1,,8/6/2019,Component,Other,Belgium,Other
1,UBW,27/03/2019,Component,Other,Belgium,Other
1,,19/06/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,France,Other
1,,25/05/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,28/03/2019,Component,Other,Belgium,Other
1,AGU,16/03/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
10,UBW ZRT,1/2/2019,Component,Other,Belgium,Other
1,,10/5/2019,Component,Other,France,Other
1,UBW,11/2/2019,Component,Other,Spain,Other
1,,24/05/2019,Component,Other,Belgium,Other
1,,16/07/2019,Component,Other,Belgium,Other
1,DPD,3/4/2019,Component,Other,Belgium,Other
1,,14/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,4/6/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,,22/05/2019,Component,Other,Belgium,Other
1,UBW ZRT,9/7/2019,Component,Other,Belgium,Other
1,,3/6/2019,Component,Other,Belgium,Other
1,UBW,25/07/2019,Component,Other,Belgium,Other
1,,27/06/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,,24/04/2019,Bike,Other,Belgium,Ahooga Folding (Hybrid) Bike - Style+ - Jaw Drop Charcoal
1,,27/06/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,7/5/2019,Component,Other,Belgium,Other
1,,8/5/2019,Component,Other,Belgium,Other
1,,31/07/2019,Component,Other,Belgium,Other
1,,9/2/2019,Component,Other,Belgium,Other
1,DPD,18/07/2019,Component,Other,Belgium,Other
1,UBW ZRT,29/03/2019,Component,Other,Belgium,Other
1,AGU,4/6/2019,Component,Other,Belgium,Other
-1,,27/04/2019,Component,Other,Belgium,Other
1,,6/3/2019,Component,Other,Ireland,Other
1,UBW,26/03/2019,Component,Other,Belgium,Other
1,AGU,17/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,10/5/2019,Component,Other,Belgium,Other
1,,30/06/2019,Component,Other,Belgium,Other
1,,28/05/2019,Component,Other,Belgium,Other
1,UBW ZRT,12/4/2019,Component,Other,Belgium,Other
1,,5/6/2019,Component,Other,Belgium,Other
1,UBW,26/03/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,,23/05/2019,Component,Other,Belgium,Other
1,DPD,3/6/2019,Component,Other,France,Other
1,,20/07/2019,Component,Other,Belgium,Other
1,UBW,24/04/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,UBW,9/5/2019,Component,Other,Belgium,Other
4,,21/02/2019,Component,Other,Belgium,Other
1,AGU,16/05/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Belgium,Other
1,,27/06/2019,Component,Other,Belgium,Other
1,,16/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - Push - 8S
1,UBW ZRT,8/2/2019,Bike,Push 1.5,Germany,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
2,,29/04/2019,Component,Other,Belgium,Other
1,AGU,3/7/2019,Component,Other,Belgium,Other
1,,30/07/2019,Component,Other,Belgium,Other
1,FAHRER,8/6/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,16/01/2019,Component,Other,Belgium,Other
1,AGU,8/5/2019,Component,Other,Belgium,Other
1,UBW,4/6/2019,Component,Other,Belgium,Other
1,SELLE ROYAL,4/1/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,28/03/2019,Component,Other,Belgium,Other
1,DPD,4/6/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal
1,,1/3/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,17/05/2019,Component,Other,Belgium,Other
2,,16/05/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise
1,DPD,24/07/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,AGU,14/02/2019,Component,Other,Belgium,Other
1,AGU,5/7/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,DPD,21/06/2019,Component,Other,Belgium,Other
1,,7/5/2019,Component,Other,Belgium,Other
2,AGU,25/03/2019,Component,Other,Belgium,Other
1,HARTJE,28/06/2019,Component,Other,Belgium,Other
1,,21/05/2019,Component,Other,Belgium,Other
1,Weldtite,29/06/2019,Component,Other,Belgium,Other
1,,19/04/2019,Component,Other,Belgium,Other
1,,5/7/2019,Component,Other,Belgium,Other
1,FAHRER,6/4/2019,Component,Other,Belgium,Other
1,,18/07/2019,Component,Other,Belgium,Other
1,AGU,31/05/2019,Component,Other,Belgium,Other
1,DPD,21/02/2019,Component,Other,Germany,Other
1,,20/05/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,,22/03/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,23/03/2019,Component,Other,Belgium,Other
1,,20/07/2019,Component,Other,Belgium,Other
1,UBW,17/07/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,19/07/2019,Component,Other,Belgium,Other
1,DPD,5/6/2019,Component,Other,Belgium,Other
1,AGU,21/06/2019,Component,Other,Belgium,Other
1,,24/05/2019,Component,Other,Belgium,Other
1,UBW ZRT,6/6/2019,Component,Other,Belgium,Other
1,AGU,8/2/2019,Component,Other,Belgium,Other
1,,31/05/2019,Component,Other,Belgium,Other
1,,16/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,9/4/2019,Component,Other,France,Other
1,DPD,11/2/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,26/02/2019,Component,Other,Belgium,Other
1,UBW,20/06/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,28/05/2019,Component,Other,Belgium,Other
1,,18/06/2019,Component,Other,United Kingdom,Other
1,,6/6/2019,Component,Other,Belgium,Other
1,,5/6/2019,Component,Other,Belgium,Other
1,AGU,18/06/2019,Component,Other,Belgium,Other
1,,11/3/2019,Component,Other,Belgium,Other
1,,21/05/2019,Component,Other,Belgium,Other
1,,16/02/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
21,,27/06/2019,Component,Other,Belgium,Other
1,UBW,31/01/2019,Bike,Push 1.5,,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue
1,,2/4/2019,Component,Other,Netherlands,Other
1,AGU,5/6/2019,Component,Other,Belgium,Other
1,,24/05/2019,Component,Other,Belgium,Other
1,,12/4/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,21/05/2019,Component,Other,Belgium,Other
1,AGU,18/07/2019,Component,Other,Belgium,Other
1,Humpert,15/06/2019,Component,Other,Belgium,Other
1,,22/06/2019,Component,Other,Belgium,Other
1,DPD,13/06/2019,Component,Other,France,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,23/01/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,22/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,4/6/2019,Component,Other,Belgium,Other
5,UBW ZRT,17/01/2019,Component,Other,Belgium,Other
1,RADICAL DESIGN,26/07/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
2,UBW ZRT,27/06/2019,Component,Other,France,Other
1,Humpert,13/07/2019,Component,Other,Belgium,Other
1,HARTJE,1/7/2019,Component,Other,Belgium,Other
1,,15/02/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
1,,20/03/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,UBW,16/01/2019,Component,Other,Belgium,Other
1,,1/8/2019,Component,Other,Luxembourg,Other
1,,2/4/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,AGU,1/6/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,,2/2/2019,Component,Other,Belgium,Other
1,,24/05/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,25/06/2019,Component,Other,Belgium,Other
1,,17/07/2019,Component,Other,Belgium,Other
1,,10/5/2019,Component,Other,Germany,Other
1,AGU,8/3/2019,Component,Other,Belgium,Other
1,NOWCOMPANY,2/7/2019,Component,Other,Belgium,Other
1,,13/06/2019,Component,Other,Belgium,Other
1,,23/05/2019,Component,Other,Belgium,Other
1,Ahooga Sprl,16/01/2019,Component,Other,Belgium,Other
1,BLB,12/7/2019,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver
1,,27/02/2019,Component,Other,Sweden,Other
1,,27/03/2019,Component,Other,Belgium,Other
1,,11/1/2019,Component,Other,Belgium,Other
1,,21/05/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Light+ - All Black
1,,12/7/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,UBW ZRT,10/5/2019,Bike,Hybrid 24V,Netherlands,Ahooga Folding Bike - Hybrid/Light+ - All Black
1,UBW ZRT,24/04/2019,Component,Other,Germany,Other
1,,15/03/2019,Component,Other,Belgium,Other
-1,UBW ZRT,4/4/2019,Component,Other,Belgium,Other
1,UBW,18/04/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,SELLE ROYAL,19/02/2019,Component,Other,Belgium,Other
1,DPD,17/07/2019,Component,Other,Belgium,Other
1,FAHRER,17/01/2019,Component,Other,Belgium,Other
1,,12/6/2019,Component,Other,Belgium,Other
1,AGU,2/2/2019,Component,Other,Belgium,Other
1,FAHRER,23/01/2019,Component,Other,Belgium,Other
1,AGU,28/02/2019,Component,Other,Belgium,Other
1,,1/8/2019,Bike,Hybrid 24V,Hong Kong,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,Ahooga Sprl,23/07/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,,20/03/2019,Component,Other,Belgium,Other
1,AGU,11/6/2019,Component,Other,Belgium,Other
1,UBW ZRT,4/7/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
1,,19/04/2019,Component,Other,Belgium,Other
-1,UBW,19/02/2019,Component,Other,Belgium,Other
1,DPD,15/02/2019,Component,Other,Switzerland,Other
1,AGU,22/01/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue
1,AGU,13/06/2019,Component,Other,Belgium,Other
1,Humpert,23/05/2019,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S
1,DPD,25/04/2019,Component,Other,Belgium,Other
1,FAHRER,6/7/2019,Component,Other,Belgium,Other
5,AGU,24/04/2019,Component,Other,Belgium,Other
6,UBW,4/4/2019,Component,Other,France,Other
2,,17/07/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise
1,,8/6/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,AGU,28/03/2019,Component,Other,Belgium,Other
1,UBW ZRT,11/2/2019,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal
1,,16/02/2019,Component,Other,Belgium,Other
1,OWLCRAFT,16/02/2019,Component,Other,Belgium,Other
1,,14/03/2019,Component,Other,Belgium,Other
-1,UBW,2/5/2019,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal
1,AGU,21/03/2019,Component,Other,Belgium,Other
1,UBW,4/6/2019,Component,Other,Belgium,Other
1,,29/05/2019,Component,Other,Belgium,Other
1,,4/6/2019,Component,Other,Belgium,Other
1,DPD,17/07/2019,Component,Other,Belgium,Other
1,UBW ZRT,16/02/2019,Component,Other,Belgium,Other
1,DPD,8/5/2019,Component,Other,Belgium,Other
1,UBW,13/05/2019,Component,Other,Germany,Other
1,FACT BIKEPARTS,17/07/2019,Component,Other,Belgium,Other
1,,28/06/2019,Component,Other,Belgium,Other
1,ROOL IN,14/05/2019,Component,Other,Belgium,Other
1,,28/03/2019,Component,Other,Luxembourg,Other
